words,sentiment_coeff
fakenews,0.9853872692815325
wait_vote,1.1070814887369849
union,1.1077766162053901
wife,1.0679872071238379
mail,1.1428189883787017
cross,1.1387002323955402
fighting,1.1280354209400931
ddonaaldd_ttrnp,-1.3679536789419642
demented,1.0866940881045728
delusional,1.0790228287749593
hated,1.1416900461214854
posted,1.1667426977691269
stone,1.2057853646525403
yanggang,-1.2220012274230145
knew,1.0952839170100712
opening,1.2237826636852673
service,1.1331570116089695
guest,1.129497826712338
medical,1.0396054868279037
field,-1.022956037288104
necessary,1.2010083510094063
cbs,-1.1004582165460397
id,1.1112376149405883
pedo,-1.090949018239757
thank_god,1.1668176187320778
trudeau,-1.0559375006545277
toda_la,-1.5473703884528176
tax,1.0922425910580376
surrounded,1.1170122533156777
impact,1.1147461768551103
oppression,1.0957800894358753
suffering,1.176056936993532
progressive,1.117468201404805
headline,1.1530487077530953
biden2020_votebymail2020,-1.2089445129849046
mate,1.0778371839683225
rate,1.1689764377004384
defund_police,1.1222752049384126
ra,-1.0165926417820133
congratulation,1.0443846609868137
hui,-1.31363296991558
yuan,-1.389401494121165
gong,-1.4328363865396625
xiang_gang,-1.34249790963658
bao,-1.472206492829004
jin,-1.3154135834403324
zhong,-1.4341379099734572
xin,-1.38718523913156
wei,-1.349172530363451
pu,-1.0181865732728481
shang,-1.3916526069446105
ren,-1.4147373785543602
mei,-1.3850844169849632
guo,-1.4381005865956649
cha,1.0701389924875704
yan,-1.4298365530285462
zhi,-1.4418266218245182
xi,-1.3342957370348179
zheng,-1.4511337655667762
zui,-1.5091803511253714
qi,-1.3972599684399483
dao,-1.5014399762879969
ying,-1.5047452752727313
banned,1.1514774755016939
travel,1.1312257804907957
insult,1.107974947419687
mention,1.2055432405715703
everywhere,1.0851286386675312
code,1.131709587314518
bidenisaracist,-1.195530600693222
lockhimup,-1.046071013211331
update,1.0630608655137217
despues_de,-1.604037306402986
need_hear,1.2333312825908997
ha_turned,1.1891873861297493
starting,1.0950405580669353
smell,1.0827947856277684
bunkerboydonnie,-1.142142916630876
california,1.053927328384402
teamtrump,-1.0309604586801573
removetrump_trumpfascist,-1.1166120259446837
trumptraitor_donaldtrump,-1.24179887102289
joebidenforpresident2020,-1.1703125949863324
officially,1.0681489428143547
nominee,1.1241044187280684
ha_nothing,1.1319016009691079
served,1.2112668206941368
donthecon,-1.0875236695651653
compassionate,1.0942115430621397
struggle,1.2051762037128364
camp,1.098942705975455
compartan,-1.609246117918536
almost,1.1876049958779973
logo,-1.0561863488777752
ja,-1.3863859718540625
career,1.2160246366671392
sky,1.3111183942925952
decent,1.3421142742587095
blessed,1.1637708941230474
supposed,1.1988992584275386
mistake,1.1576669437477398
worked,1.196155732800722
nasty,1.0653379128205858
though,1.2660100604868214
chat,1.1655126751644398
bigot,1.1860547670148274
bully,1.0683483049169524
silenced,1.0813048733610466
generation,1.1134778626208146
existence,1.1470891125587113
deplorable,1.1190403230823798
behavior,1.1696569581404799
metoo,-1.0482950387569276
basically,1.0862307654113765
40_million,1.1397519446429807
depuis,-1.4332766478582994
voit,-1.4892790721778009
remark,1.1494219949451383
doctor,1.0896835576874797
really_care,1.1485826835905004
world_watching,1.0692764387243925
atrupar,1.1245734951679816
surprised,1.2236637515301965
lovely,1.1853685690276288
return,1.0479296904791444
blac,1.07227967800421
spray,-1.1326660982079078
pepper_spray,1.0813504319190361
melania_trump,1.0185993208886728
melaniatrump,1.0669771200403708
fund,1.051208442076166
quiet,1.1946255301777984
politique,-1.3446743875129947
prote,1.0444062750554357
ignore,1.1129625750722372
brandonstraka,1.1954441066322017
often,1.2189825727775496
white_privilege,1.1207775838208387
13th,1.0817287294218727
meant,1.1332427919830705
republicansforbiden,-1.0486144798667474
building,1.1637112371880547
etc,0.9892277725719685
siguen,-1.6000485409694551
save_america,1.141913324658667
pan,-1.0879997374989627
unitedstates,1.0357250458103047
go_away,1.1276099019338572
page,1.1330987155903338
excited,1.0646458975132704
principle,1.263341664650936
take_look,1.1266604013140182
might_want,1.137392539040135
conspiracy_theory,1.1125491963075194
wendy,1.1067777852590706
wendys,1.0649020581128457
practice,1.1985381858461763
investigation,1.1225901907399745
stand_against,1.072796887353875
voteblue2020_biden2020,-1.3270101358352218
raci,1.1512379111856805
positive,1.0837369246761963
ring,1.065435863507278
typical,1.174887508181607
left_wing,1.1914392828843323
covid19_coronavirus,-1.2469021800555224
todos_los,-1.5676682370198238
dick,1.0669914762713735
000,1.050989202739983
hundred,1.170275420507813
good_company,-1.2251435554887817
good_prevail,-1.2196281080634694
cruel_depravity,-1.264588060033048
trump_trumpublicans,-1.2777849637810066
earlier,1.1614584125791148
nach,-1.2331898488474111
alles,-1.223583930487594
sprayed,1.1282310525091233
doch,-1.3976444083508037
duty2warn,-1.0497441127838754
zero,1.0390639387244496
trumpdictatorship_trumphasnoplan,-1.1842717582685256
civil_right,1.0278631093455453
fell,1.1661459658205362
treat,1.1018691847629207
cutting,1.1402749310785671
nyc,1.0614574066962035
grieving,1.092512674525894
protestor,1.246070437056582
path,1.1552358727594998
consequence,1.0291321816988894
equally,1.260460621151326
skin,1.0853799583368489
hacer,-1.4410068099299123
tucker_carlson,1.1612204786625429
racistinchief,-1.0369040991664311
accused,1.1281810067632423
pizzagate_pizzagateisreal,-1.4948848926347393
flywithkamala,1.2247909484329513
allegedly,1.098098865620868
n_word,1.1757116416089166
please_read,1.0797267158025479
fr,-1.021541922724786
mierda,-1.6574704316993638
pakistan,-1.1119289807559862
self,1.233298925439904
fakechristian,-1.0615275343688568
demanding,1.2180770978614703
college,1.1374251593899352
loud,1.2031656271415014
scream,1.1695014342139993
apparently,1.1772932678378034
unarmed,1.0765437188635925
armed,1.0937490655961943
protesting_against,1.2762509878543669
became,1.2023174115245354
crowd,1.2001243834461999
celebration,1.1594129258141372
mark,1.116680738642675
libia,-1.4807486436787318
virtual,1.057395200765267
delivers,1.0678835042265882
amid,1.0522752844893322
acknowledge,1.1037397156991622
hong_kong,1.0524329131840102
considering,1.1687395352943282
liberty,1.0741045342278563
hypocrisy,1.0567570775114317
expert,1.0700911382699902
doj,1.25069446022616
projectlincoln,1.0590918906770672
moscowmitch,1.0889903265835932
besides,1.0852629858395961
strike,1.1087497286870118
express,1.0790212201206133
virtue,1.1969478655444572
admit,1.3034210075706412
ego,1.0824563608181441
spot,1.172110585316154
lived,1.148344180145914
timeline,1.1210629861956596
obvious,1.167772060838672
looking_forward,1.1192184612087501
kinda,1.2462025749289825
comme,-1.2103271788843946
erictrump,1.0557170109288463
disgusted,1.1479068178538325
push,1.0315298933492112
chris,1.0796278577081655
trmp,-1.3488754545221449
awful,1.191203848945603
ot,1.039210853122915
senior,1.1685088786414182
sleepy_joe,1.1908833022953111
highest,1.261208459304404
pile,1.106111165755005
endthisnightmare,-1.2617066446842107
cheer,1.0109673545624247
grateful,1.151985674330908
us,1.0659843384897898
gopcomplicittraitors,-1.1283715152162264
sick,1.1228426664836078
fence,1.2454628774764538
hk,1.0470867228450782
funding,1.099068459878273
prevent,1.17673025726195
nuevo,-1.4982868514615086
thought_wa,1.123499765621944
billgates,-1.136763827778245
intelligence,1.118725761955495
voteouthate_americaortrump,-1.328228590777171
no_problem,1.0998931436132227
star,-1.0294995391522646
pie,-1.077298987211189
sobre_el,-1.6368878780948004
surprising,1.113308475890425
blacklivesm,-1.0398605829382954
endorse,1.1126608112920167
priority,1.254141162335328
400,-0.9987161208371618
training,1.1510905963378455
european,1.191618310723098
oh_dear,1.1131599717627412
ali,1.0868179832991924
source,-1.0217611778804745
hiding_bunker,1.0601309797124001
honest,1.102646703987404
sane,1.1362694113789633
ru,-1.06247885857029
removetrump,-1.1748103768294464
poster,1.064870889736293
could_get,1.0620590815746038
hmmm,1.121131320865113
neighborhood,1.1433525501857276
never_seen,1.2393710361329542
but_also,1.220071032227521
presidentjoebiden,1.0950048917814657
cc,1.0705908168641025
gold,1.0355926750534101
exploit,1.074732480621307
parscale,1.1419999152074864
1st_amendment,1.1672024291034129
urge,1.1797084516544396
mocked,1.076484330227317
trump2020landslide,-1.0942292021535436
busy,1.2241516593765478
notice,1.2694822691039735
plus_year,1.1278760479514722
parler,-1.2488313221021305
easier,1.1625441954595999
jie,-1.417283111996477
ben,-1.204557777769933
trans,1.0422618061060116
realized,1.2452534024118718
proof,1.0668746509309375
nfl,-1.035228284407126
monde,-1.5350524942484478
bush,1.1157526675143723
food,1.1484439463759823
ohio,-1.0461855725234817
sleepyjoe,1.013141878314677
drinking,1.0701524061246641
il_est,-1.426058084032382
uma,-1.5188121297146044
celebrate,1.1631270888129395
odds,-0.9915154406396937
scumbag,1.0916623317895076
dementiajoe,1.0694401079481557
ev,1.1498689191315232
document,-1.057520917794457
isnt,1.06045773383546
capitol,1.1213760904575594
horror,1.116199015016188
turkey,1.04409167036459
kidding,1.1497350668297428
defender,1.050460691535042
mf,1.1787943064107707
babe,1.1060733771879694
draw,1.1059927307569068
eens,-1.4674789086563518
hidden,1.1318243226921798
grand,-1.029592992065259
nous,-1.4036094640804762
written,1.1919249210918788
use_tear,1.0891140490474063
vision,1.207358157332091
disaster,1.0266721780423813
daily,1.0497804628399843
argument,1.0575264054598228
voteforyourlife,-1.1717566540162265
paper,1.0818042929539577
scott,1.2099114941763118
robert,1.0148861042629318
card,1.1002264884557102
definition,1.0866655971699837
cant,1.0758751006288587
little_kid,1.1642960091490373
january,1.0942165289403927
cowardly,1.084604213289524
eric,-1.0505507963703598
hasta,-1.5443837363983821
pack,1.0723496435963937
surrender,1.0773901865283364
seem,1.2429964343762396
personally,1.2067897916763608
internacional,-1.542111069123548
nra,-1.1138490627475068
pathological_liar,1.1167349795653752
multiple,1.1298479586909311
little_man,1.0286552736897723
opfancam,-1.1888204012214396
profile,1.0973904677244364
worker,1.141708769666164
trouble,1.188262442921537
civilwar,-1.2023058986358834
married,1.1240566010115671
ba,-1.03026286090645
allah,-1.0466019844727843
good_job,1.1235607408294217
mu,-1.1076055581358106
fill,1.1322512592225327
declare,1.0998744609446025
oder,-1.1413366163910197
cool,1.1727313364484204
single,1.1252040350910952
oath,1.126432910044204
spike,-1.0455946747588951
trumpisunfitforoffice,1.0522140262187234
sharing,1.112251095396631
abou,1.3170948826841258
godblessamerica,-1.083798006219606
cadetbonespurs,1.063760177589129
ver_que,-1.6409480312006277
tool,1.2423860662442787
refusing,1.1155710963341348
participate,1.1143611016208639
space,1.1497290257573474
draft_dodging,1.0742620709237567
abolish,1.1726888971173566
electoral,-1.0742944049974714
gather,1.0632526227875219
stage,1.0929831122440008
corn_pop,1.097850587963483
mainstream_medium,1.1412111994774343
clip,1.2520416520329496
garbage,1.1005643679969126
lgbtq,0.9881386002550924
brand,1.138959629625416
guilty,1.1567891709370235
senschumer,1.0923318221800211
dat,-1.3126390324387653
whoever,1.284619271196747
spam,-1.1069869646287274
votebiden2020,-1.1125954255498998
kag_kag2020,-1.2220275416366482
sadly,1.1395865432504444
stick,1.2374525670542358
disorder,1.1308848860981848
whiteprivilege,1.097028779851593
good_thing,1.2256596417605008
next_week,1.1978159429810447
haha,1.091005207729616
wan,1.1250303372162027
train,1.0014771565910063
whether,1.2434198619858898
compared,1.197011159139851
email,1.1549706007513707
byedon2020,1.067992153901881
town,1.1098843535560765
vox,-1.513725968990907
vietnam,1.0337381643915473
inciting,1.1358920864400655
historic,1.1093721271192372
gibt,-1.3213721099252296
melania,-1.0134351973651776
husband,1.1322113765042086
drug,1.0654662734699376
gao,-1.2922033035517138
hadn,1.2452658043315183
removing,1.202189329199198
whitesupremacists,1.1023474958818087
removetrumpnow,-1.0978884313361799
get_away,1.1026807021367129
trumptraitor,-1.1865453426961488
ol,1.0950965207875278
slow,1.2191042132158258
law_amp,1.0334942428698897
prayer,1.060961804717156
boat,1.03720130409788
easily,1.2667854439323092
claiming,1.1966340373314335
erase,1.1440595475345403
blacklivesmatte,-1.0614086090231836
photoop,1.0627118331910923
tiktok,1.0599371254360552
gt_gt,-1.0962186266595273
ended,1.0361074686542608
paid,1.1519128699564538
lawandorder,-1.0379675476135228
never_ever,1.1053383954881635
phrase,1.1590841071391476
defeated,1.0774121141112356
pot,0.9812584394479015
loved,1.1513047020526344
suggest,1.2169125600756863
plus_plus,-1.3519991520309642
freaking,1.164711980859665
bastard,1.0812056841129392
choosing,1.1409549958044538
kasie,1.1326697260574754
gopbetrayedamerica,1.024906232361674
gopcorruptionovercountry,-1.1454533993656009
neither,1.0526301609350286
plane,1.0096315740661472
video_tiktok,-1.1600783738054947
immoral,1.0587642832115374
yup,1.0278243779029428
dis,-1.078282967714369
tyranny,1.1128753074648776
replaced,1.2676942791228536
pal,1.1470467463885314
contre_le,-1.4225761892389683
clean,1.0958610224907626
disease,1.1465725776969484
bunkerbaby,-1.1397546367460052
convinced,1.1606503088526667
alt_right,1.184399784367721
actor,1.0746132740067935
thejtlewis,1.0831158748513343
warfare,1.1308056227311025
haven_seen,1.2560104649845016
killer,1.1175597283645693
ordre,-1.3977764248888387
slogan,1.0412445471943046
style,-1.0915162742942452
warned,1.2569836559403664
savage,1.0452869733895787
wwg1wga_qanons,1.0535553291258015
loving,1.156379929307364
famous,1.0492314482981815
hoax,1.1021573590648577
crook,1.1415604214341333
history_judge,-1.2463135640870977
leader_abandoned,-1.375262427522883
kick,1.1070562960353014
birthday,1.023972352978102
passe,-1.3410926681593032
democratsaredestroyingamerica,-1.0451488305967729
proudly,1.1286135302471618
senatortimscott,-1.05355640358372
appear,1.2497983121999574
prick,1.221139718198877
glamelegance,1.0851466756745027
best_yet,-1.0253952873037104
meeting,1.1066548128412876
antifa_anti,-1.1749130009782334
fascist_everyone,-1.2718655094564277
against_fascist,-1.2631853416564547
left_moderate,-1.2833701358796876
voteredtosaveamerica2020,-1.1091665493111198
nah,1.329156472649684
drive,1.0940320671677588
racisminamerica,-1.0734890673325594
lindsey_graham,1.0485720871345425
agent,1.0267011435919922
utter,1.1827172224591407
somehow,1.2583958307788663
ga,1.0427468096034773
gaslighting,1.1688658298315722
hispanic,1.0916527904095952
carrying,1.1043626355630352
repmattgaetz,1.100182057414982
screaming,1.173862525587165
however,1.165775092831663
glass,1.0897618885936067
zur,-1.2665225015072177
gojoe_gojoe,-1.197177864503856
secret,1.0947371593976472
ugh,1.0904117338080557
mostly,1.3405192638707464
vid,1.1328106423032323
activist,1.0921457326790884
stopped,1.151402319295027
boycott,1.0191109945290127
impeachedforlife_impotus45,-1.190699928521193
realdonaldtrump_bunkerbitch,-1.135244057328506
whose,1.1991477663886967
build,1.1282976134437732
madness,1.2895700512700004
sleepyjoebiden,1.1213665318565307
built,1.1406831127152286
bye,-1.0223673306691088
45,1.0038801212468784
bunkerboy_bunkerbitch,-1.0955468956096726
selfish,1.117677699760508
authoritarian,1.2241803717149957
blacktwitter,-1.069007438094716
censorship,1.0531646363938831
protester_tear,-1.1913975297665955
piersmorgan,1.1221190144928834
followed,1.2272016887729653
required,1.2047015995322012
trumpcrimefamily_donaldjtrumpjr,-1.4423113248328454
making_america,1.0598499568109987
attending,1.1478312653543772
break,1.1348876694583852
buying,1.094054596737231
june_14th,-1.082723239027661
security,1.1333270500449832
exercise,1.24671316370322
arizona,1.0966589991945783
protected,1.2340955167244654
walked,1.1480691584509517
court,1.0848011232413308
abused,1.1681213951744778
treason,-1.053194831209404
retweeting,1.043865548563949
pay_attention,1.2414935024315878
becomes,1.1165620954972646
stuck,-1.028801766155857
sat,1.106160822279909
dying,1.1541037083313697
denied,1.2157254328542886
spin,1.2050828631441557
1a,1.1476174217555828
blackface,1.0826248038646442
troop,1.1522982414427823
nc,1.0433289236675416
register_vote,1.104310045480226
michigan,-1.0605603645205186
harder,1.106747881234467
40_year,1.1248421037425946
aggressive,1.251360811406372
americafirst,-1.0478632613676635
humanrights,-1.1347052252414294
latino,-1.013873719392297
victory,1.1201088076800139
increasingly,1.241644602083436
pissed,1.3159210162450532
6,-1.0648241508291079
kneeling,1.0817345188802943
told_u,1.1562644303460545
ed,1.0855109887409196
attorney,1.1077484317158561
scientist,1.1343816565982299
around_country,1.189806477156425
enough_enough,1.1004598911431926
kudos,1.2051709049894597
painting,1.1117721324321748
risk,1.259619832818
fly,1.0064129069795085
physically,1.2079958590786988
defending,1.1356564120082362
cancel,1.0834565318977796
educated,1.1438354984399681
howard_stern,1.1177635174311837
twittercensorship,-1.2043530573327952
locked,1.1686571310366756
putinspuppet,-1.138681341715138
directly,1.2720286083700554
dang,-1.1425071240310938
mock,1.0470821556524206
soldier,1.1241776072614438
kept,1.055604534993023
volunteer,1.1674620162350136
performance,1.1669894267448344
draft_dodger,1.0989911957689737
vandalism,1.1649732264681212
chokehold,1.045624070087792
worstpresidentinhistory,-1.1913570529552506
tim,1.1266884741557328
inequality,1.1176247266103716
silentmajority,1.0426167017035437
worldwide,1.065071130391775
smiling,1.1549464657527515
stolen,1.2305773147113703
alllivesmattter,-1.1517771034435011
success,1.0836028769215331
k_pop,-1.0249837621160889
weaponized,-1.0930904828603236
iranian_love,1.111545365714902
little_girl,1.1158739814206065
govote_wendysisover,-1.4851911453452398
deutschland,-1.384693182572384
acabo_de,-1.3451533026566491
colaborar_con,-1.2977137082857635
la_lt,-1.323111141848887
iniciativa_mundial,-1.3391664386420408
contra_trump,-1.2782649067505962
gt_bloquee,-1.2846512748437584
la_cuenta,-1.2430752647598655
apple,1.055013400891254
protested,1.1432660663283651
utterly,1.1737595371161724
otherwise,1.1576090275311877
wild,1.1363654240275798
must_watch,1.115274209995183
unamos_esta,-1.3758374093605015
blexit,-1.0384549720277525
protest2020,1.0221132187525235
maga_policefamily,-1.3139811217772883
armedforcesday_nra,-1.3307859074574129
secondamendment_debutysherrif,-1.3107233075595277
kag_bluelinesstrong,-1.3137203091024896
nh,-1.0737742401934263
block,1.0758845978446916
trafficking,1.0712121908089411
maga_bluelivesmatter,-1.066519491281821
womenfortrump_trump2020,-1.219494066675258
kag_blueline,-1.3129777521050643
thinblueline,-1.2155626406440672
bame,1.1478485348415486
stat,1.1941284579336973
becoming,1.1605806224230384
wwg1wga_trump2020,1.0474835427522367
dozen,1.2459383999460392
restartmiga_maga,-1.2871787132889956
free_speech,1.1595206030100924
leadright,1.0548428998543191
womenfortrump,-1.0702734300130279
hitler_trumpdictatorship,-1.2234830939972474
blm_movement,1.166042828333721
pelosi,1.180148834005607
pause,1.0599198628750728
fancams,-1.157543454082842
sweet,1.1376952765185528
raised,1.14980347924099
running_away,1.130926882900139
negative,1.2162128848154405
lockdown,1.0891683408382478
stans,1.054626009868153
condemning,1.1514929840472898
jacksonville,1.0335682199154468
founded,1.281799326619397
trump2020_wwg1wga,-1.0500980022264783
department,1.1192701183309575
trump2020nowmorethanever,-1.1565859169542092
ruin,1.0512003924367943
tuckercarlson,1.1493278406086422
facist,1.1249650221053829
palestinian,1.1803544270132174
please_check,-1.284409515170619
keepamericagreat,-1.357868608475117
dare,1.149472231861058
personnes,-1.3575863254036187
want_design,-1.353989458030244
corporate_business,-1.3730377358715649
flyer_brochure,-1.4175102428992457
banner_within,-1.3710667300841417
trump2020_kag2020,-1.0615557135128135
jewish,1.1475087792129774
alllivesmatter_bluelivesmatter,-1.053918521406082
stan,-1.047581948971726
police_department,1.1075457599502194
qarmy,-1.1409501630361627
af,1.1140334128369331
ihr,-1.3259147727700333
dai,-1.4706396816419463
shouting,1.201561066034395
walkaway,1.0382766065093336
armedforces_serveandprotect,-1.3468738065774297
secondamendment,-1.0932086933978118
nazi_salute,1.120361319043031
banner,1.104230817798112
lawenforcementfamily,-1.1317875050640747
sheng,-1.4664377607094092
lincoln,1.199629024828129
kein,-1.3488970970882086
policing,1.1124375507434494
iranian,1.02550182866884
not_socialist,-1.0925873500099887
mensen,-1.4157583332476336
vote_red,1.1985258670626344
wesunseld_cristobal,-1.412227753694343
bensasse_nickbosa,-1.4480705309151087
jennfranconews,1.2043754283481314
logic,1.2441957477755514
fam,1.241575928592615
inevitable_et,1.0517942171331258
buildthewall,-1.124453028091496
wore,1.1631683946977698
roll,1.1003907782151554
devil,1.1064373093077073
taylor,1.1418533620615843
thing_ever,1.1859876057910073
overthrow,1.0899977398971132
valid,1.252285829971123
thank_much,1.2057690676039132
cell,1.1168975669289152
jew,1.0986671359782239
diese,-1.2269265547103332
surprise,1.1562610538426223
oppose,1.241687287792746
see_many,1.137775649031964
atlanta,1.0399231583726993
grown,1.2656891544872375
trumphasnoplan_trumpdictatorship,-1.0776040943957963
genius,1.0927272461184176
deanna4congress,1.0803105435278777
professional,1.2816600045091675
vibe,1.1197802478406595
elle,-1.4638949177591885
hater,1.0579536956587834
lynching,1.1545883344123793
adama,-1.3176412767503418
metin_kus,-1.3186818836650571
reyiz_su,-1.3079127573981113
survivor_daki,-1.3243231828986586
evrim_e,-1.3463478469152763
bir_beyin,-1.3520964681107865
nakli_yapsana,-1.3163590632238518
survivor2020_survior2020,-1.343537210340989
cemal_bari,-1.320830070573702
murat,-1.3305210046716558
latinosfortrump,-1.2011876110458972
parade,1.1264753307105064
alexander,-1.1117208634377795
restartmiga,-1.1923238788522048
onto,1.1338199546423748
industry,1.2735111324894863
signed,1.0524369837402268
fought,1.106558000444954
legal,1.0894726341098502
lndn,-1.2997049985190108
abt,1.106436725345003
tedcruz,1.1098298796081625
trump2020_kag,1.0411674953698322
sarah,1.2130619130146556
ever_seen,1.194625615954619
whilst,1.0817991409223549
kag_trump2020,1.1191282895734687
manif,-1.3715952865784395
mrmichaelburkes,1.1090506378084797
trumpsupporters,1.1011816614565142
football,1.1165026301522905
still_waiting,1.2131893051064953
de_policiers,-1.3401468793826883
creepyjoebiden,-1.0562110494909724
chapter,1.1698052779526376
burisma,-1.1068493308045377
biased,1.177551646705442
wealth,1.2144436553759335
root,1.1021043264244732
letting,1.1458366275060798
pushed,1.2628818021197443
kag2020trumpvictory,-1.1169281198469205
clueless,1.2266688876980798
sans,-1.5167422528736936
4moreyears,1.0619702565528861
want_protect,1.210662456697561
catch,1.0772417083634886
tl,1.2200145996027911
blacksfortrump,-1.107130831248808
thegreatawakening_wwg1wga,-1.152629734830708
accept,1.2542757972074476
patriotsunited,-1.0791642818573837
liberalismisamentaldisorder,1.0764999912970041
several,1.185467643496986
democratstheenemywithin,1.058121563183004
redwave2020,-1.347100695603437
witch,1.091453138364042
gaysfortrump,-1.0103068668134576
against_racism,1.0874741870035745
promoting,1.1203906607358562
restart,-1.1937415391957074
year_ago,1.0438518038501388
salute,1.0819209199627249
realdonaldtrump_presssec,1.1271450446199016
khan,1.1955742679192152
spirit,1.0946517514639185
lunatic,1.2555397288950836
nba,-1.0804034136658556
strongly,1.260754377133803
product,1.0872888906846705
plandemic,-1.095503333883116
sheepnomore,-1.2994247133678445
hate_group,1.1761546455334664
gop_republican,-1.0511571830018058
jackposobiec,1.0755669848542484
realjameswoods,1.114972989660133
en_france,-1.5142546351122594
hypocritical,1.2085208151284415
trump2,1.0596322218394598
blacklivesmattters,-1.0716319883524996
2015,1.081376550460193
trumprecession,-1.1113063235518843
miami,-0.9845259017990848
att,1.0683035250271788
aussi,-1.4102761431996063
policelivesmatter,-1.0864898991907905
nail,1.1181412113002658
dressed,1.2928107185074824
ply,-1.267358985153512
cared,1.1611152718999336
zone,1.058229545992556
ccot,-1.1431528725613886
tory,1.1993747019214434
boris_johnson,1.1120225303933304
calminkirkland,-1.232684089445101
mai,-1.442529045929535
stay_home,1.2290283272826148
wen,-1.1997871008755334
shop,1.1095610455011264
insanity,1.0756054633103216
finding,1.2833209935730958
j_ai,-1.389645564676354
sight,1.0493243614151542
ideology,1.1816259094317392
deze,-1.246627961192073
gaat,-1.379470125791197
darktolight,-1.1702895396471475
picking,1.285626846073925
assume,1.2570147601470671
tcot,-1.0926095629482009
defundthepolice,-1.0012994886570665
ook,-1.3319974881188799
dirty,1.0927760077084554
attempting,-1.0863296008216978
deplorables,1.1704283628549648
perspective,1.1165017674482745
wwg1wga_wwg1wgaworldwide,-1.2493322583202235
charity,1.0608130269144862
adamatraore,-1.3377346240482753
click_link,-1.121411295558944
harris,1.1670729727241322
understood,1.2123845001491051
qanon_qanons,-1.3309618768310707
bts,1.076750257210868
zai,-1.3408898439102408
sun,-1.0451464717827765
data,1.1585265728554652
wwg1gwa,-1.0836407863289763
300,1.0203315578698822
show_support,1.1103002701386229
exists,1.2228057568388815
announced,1.1627885110498017
pedojoe,-1.213622682501533
trump20,-1.0602782337107253
quality,1.1447183408512382
sarahcpr,1.2735891959584054
peut,-1.4895812399213335
trump2020_trump2020nowmorethanever,1.0795841024209791
q_qanon,-1.178232539729143
trusttheplan,-1.3226564157892826
five,1.0307064256355256
oklahoma,1.0234134934049641
trying_get,1.164957476882886
bonespurs,1.056813214162117
atensnut,1.092317175346628
investigate,1.0700092605141314
register,1.1489295108812787
bij,-1.1997861051151528
wat,-1.1186180923792437
ze,-1.375564338878293
ending,1.0896235916327974
retweet_follow,1.0846183844242048
nwo,-1.1577936454394984
chang,-1.237960228746701
zuo,-1.4162100704991125
getting_ready,1.150058311272615
planning,1.118187299125771
trump2020_trump2020landslidevictory,-1.3099904781119402
controversy,1.2216096527345082
tour,-1.0311521003958424
justicepouradama_blacklivesmatter,-1.3938664709977737
lefty,1.1276741551925107
blackli,1.3190230143896415
socialism,1.0895002558241773
tds,1.1170506241604545
enfin,-1.3974899341635711
legend,-1.1431165186558627
pull,1.1995924098194997
nycprotests,-1.1260058397490431
jian,-1.4180712815714225
fourmoreyears,-1.0940571503526022
disagree,-1.0292653281795845
create,1.1457170156985754
realdonaldtrump_cbsnews,-1.2885144154078778
cnn_kag,-1.3462903261184607
trump2020_resist,-1.3876051817935242
cnnpolitics_foxnews,-1.4365128954715307
killed_police,1.1559601577073886
whi,1.2322685239410904
joebiden_joebidenisaracist,-1.22117238053702
joebidenisarapist,-1.126155374065058
ukrainian,1.150542516357506
riot2020_blacklivesmatter,-1.4280104337022084
whiteprivilege_amerikkka,-1.38221591929762
whitesupremacistcops_fuckthepolice,-1.3863832376552063
votedemsout,1.0634361383702018
catturd2,1.0834381993905255
central,1.106994237227724
bidenscognitivedecline,-1.182710513282779
cough,1.1019834326663787
saturday_june,-1.0639686774776258
bonespurs_bunkerboy,1.1100030715043954
autonomous_zone,1.0456917888229755
month_ago,1.24381217269887
commencement_address,-1.080790442672634
west_point,1.0732296183238104
cadet,1.0969532744642592
mayorjenny,1.132328410056479
graduation,1.024238191217142
bikers,0.9999066541605063
300_000,1.0705252259026465
stated,1.1763375387441122
westpoint,1.0574752214732794
istandwithtuckercarlson,-1.020020412964378
london_uk,-1.1306420341472943
protests2020_protest2020,-1.2412010940907763
idontfeelracist,-1.0542717565316497
hero_sending,-1.3354989774826755
prayer_god,-1.3448089580306757
blessing_love,-1.3024530695421959
calloutfortruth,1.1811942905077075
uglypresident,-1.0830604388470921
whitehouse_westpoint,-1.1145546688064596
usma,1.0613117457217272
realdonaldtrump_agrees,-1.3133985651438522
bunkerboy_looked,-1.2969482226808557
decidedly_unhealthy,-1.3628245121708749
westpoint_address,-1.350260024335397
eye_even,-1.341243642780128
puffier,-1.3047409588381988
det,-1.3985659270273636
jet,1.195160837530624
westpoint_usma,1.0805798716942288
nickadamsinusa_dineshdsouza,-1.200760318089998
agrees_bunkerboy,-1.259855839938388
looked_decidedly,-1.2732648139350682
address_west,-1.1072542722966012
trump2020_trump2020landslide,-1.068932114392294
whitehouse_agrees,-1.3204709974050148
saturdaythoughts,-1.0436093329372829
saturdaymorning,-1.1790417562181534
westpoint_bunkerboy,-1.09486800174726
unhealthy_westpoint,-1.1921408069877593
address_eye,-1.3240333001900813
teacher,1.3056913420385392
even_puffier,-1.3619365202598372
bday,1.0647548046192703
enraged_white,-1.2240907334841014
pride_look,-1.2418779800074373
like_fighting,-1.2878440838916942
